Product Name,Article Number,Part Number
conga-MA3/N2930-2G B.0,20070-A00366-B.0,20070-A00366-B.0
conga-MA3/N2930-2G B.1,20070-A00366-B.1,20070-A00366-B.1
conga-MA3/N2930-2G B.2,20070-A00366-B.2,20070-A00366-B.2
conga-MA4/xxx X.0 (購料),20070-A00367-X.0,20070-A00367-X.0
conga-MCB/COM Express Burn-In A.0,20070-A00368-A.0,20070-A00368-A.0
conga-MCB/COM Express A.0,20070-A00369-A.0,20070-A00369-A.0
conga-MCB/Qseven ARM B.1,20070-A00370-B.1,20070-A00370-B.1
conga-MCB/Qseven ARM C.0,20070-A00370-C.0,20070-A00370-C.0
conga-MCB/Qseven ARM C.1,20070-A00370-C.1,20070-A00370-C.1
conga-MCB/Qseven DP A.1,20070-A00371-A.1,20070-A00371-A.1
conga-MEVAL A.0,20070-A00372-A.0,20070-A00372-A.0
conga-MEVAL A.1,20070-A00373-A.1,20070-A00373-A.1
conga-MEVAL A.0,20070-A00374-A.0,20070-A00374-A.0
conga-MEVAL A.1,20070-A00375-A.1,20070-A00375-A.1
conga-MEVAL A.2,20070-A00375-A.2,20070-A00375-A.2
conga-MEVAL B.0,20070-A00375-B.0,20070-A00375-B.0
conga-MEVAL/xxx C.0,20070-A00375-C.0,20070-A00375-C.0
conga-MITX/debug card X.0,20070-A00376-X.0,20070-A00376-X.0
MPA3 Wlan Antenna assembly TCA10HR,20070-A00377-A.0,20070-A00377-A.0
MPA3 Wlan Antenna assembly TCA10HR,20070-A00378-A.0,20070-A00378-A.0
MPA3 Wlan Antenna TCA10HR(160mm),20070-A00379-A.0,20070-A00379-A.0
MPA3.Cradle TPL version Rev 00,20070-A00380-00,20070-A00380-0.0
MSA01_MTHBRD rev2,20070-A00381-2,20070-A00381-2.0
MSA01_TestAdapter_Rev0,20070-A00382-0,20070-A00382-.00
Sound Board for i7 rev.01,20070-A00383-01,20070-A00383-.01
MX2-Sammelboard,20070-A00384-1,20070-A00384-001
MX2-Sammelboard Rev.2,20070-A00385-2,20070-A00385-002
conga-XTX-Baseboard Dotrex/NEC,20070-A00386-E.0,20070-A00386-E.0
"03-PD100.320 PCB Assy, Vector, ARM9, Rev 3.20",20070-A00387-3.20,20070-A00387-320
04-PD016.160,20070-A00388-1.60,20070-A00388-160
"03-PD100.315 PCB Assy, Vector, ARM9, Rev 3.15",20070-A00389-3.15,20070-A00389-315
"PENTA CV-01 (Cedar Trail miniITX, CPU: D2550)",20070-A00390-A.0,20070-A00390-A.0
pLILLY-1135 V1.0 ST0,20070-A00391-1.0,20070-A00391-1.0
conga-PMCB X.0,20070-A00392-X.0,20070-A00392-X.0
Power Key Sensor Board,20070-A00393-A.0,20070-A00393-A.0
Power Key Sensor-B.O,20070-A00394-B.0,20070-A00394-B.0
Power Key Sensor w/ LED green-A.0,20070-A00395-A.0,20070-A00395-A.0
conga-QA30/xxx A.6 *industrial*,20070-A00396-A.6,20070-A00396-A.6
conga-QA30/xxx B.0 *industrial*,20070-A00396-B.0,20070-A00396-B.0
conga-QA30/xxx C.0 *industrial*,20070-A00396-C.0,20070-A00396-C.0
conga-QA30/xxx C.1 *industrial*,20070-A00396-C.1,20070-A00396-C.1
conga-QA30/xxx D.0 *industrial*,20070-A00396-D.0,20070-A00396-D.0
conga-QA30/xxx A.6 *commercial*,20070-A00397-A.6,20070-A00397-A.6
conga-QA30/xxx B.0 *commercial*,20070-A00397-B.0,20070-A00397-B.0
conga-QA30/xxx C.0 *commercial*,20070-A00397-C.0,20070-A00397-C.0
conga-QA30/xxx C.1 *commercial*,20070-A00397-C.1,20070-A00397-C.1
conga-QA30/xxx D.0 *commercial*,20070-A00397-D.0,20070-A00397-D.0
conga-QA3/E3805-2G eMMC4 A.6,20070-A00398-A.6,20070-A00398-A.6
conga-QA3/E3815-1G A.3,20070-A00399-A.3,20070-A00399-A.3
conga-QA3/E3815-1G A.6,20070-A00400-A.6,20070-A00400-A.6
conga-QA3/E3815-2G eMMC4 A.3,20070-A00401-A.3,20070-A00401-A.3
conga-QA3/E3815-2G eMMC4 A.6,20070-A00402-A.6,20070-A00402-A.6
conga-QA3/E3815-2G eMMC4 B.0,20070-A00402-B.0,20070-A00402-B.0
conga-QA3/E3815-2G eMMC4 D.0,20070-A00402-D.0,20070-A00402-D.0
conga-QA3/E3825-2G eMMC4 A.4,20070-A00403-A.4,20070-A00403-A.4
conga-QA3/E3825-2G eMMC4 A.6,20070-A00404-A.6,20070-A00404-A.6
conga-QA3/E3826-2G eMMC4 A.6,20070-A00405-A.6,20070-A00405-A.6
conga-QA3/E3826-2G eMMC4 B.0,20070-A00405-B.0,20070-A00405-B.0
conga-QA3/E3826-2G eMMC4 D.0,20070-A00405-D.0,20070-A00405-D.0
conga-QA3/E3826-4G AML1 A.0,20070-A00406-A.0,20070-A00406-A.0
conga-QA3/E3827-2G eMMC4 A.4,20070-A00407-A.4,20070-A00407-A.4
conga-QA3/E3827-2G eMMC4 A.6,20070-A00408-A.6,20070-A00408-A.6
conga-QA3/E3827-4G AMT1 A.0,20070-A00409-A.0,20070-A00409-A.0
conga-QA3/E3827-4G AMT1 B.1,20070-A00409-B.1,20070-A00409-B.1
conga-QA3/E3827-4G AMT1 C.0,20070-A00409-C.0,20070-A00409-C.0
conga-QA3/E3845-2G A.6,20070-A00410-A.6,20070-A00410-A.6
conga-QA3/E3845-2G eMMC4 A.6,20070-A00411-A.6,20070-A00411-A.6
conga-QA3/E3845-4G A.6,20070-A00412-A.6,20070-A00412-A.6
conga-QA3/E3845-4G B.0,20070-A00412-B.0,20070-A00412-B.0
conga-QA3/E3845-4G C.1,20070-A00412-C.1,20070-A00412-C.1
conga-QA3/E3845-4G D.0,20070-A00412-D.0,20070-A00412-D.0
conga-QA3/E3845-4G eMMC32 ALD1 A.0,20070-A00413-A.0,20070-A00413-A.0
conga-QA3/E3845-4G eMMC8 A.6,20070-A00414-A.6,20070-A00414-A.6
conga-QA3/E3845-4G eMMC8 ALD1 A.0,20070-A00415-A.0,20070-A00415-A.0
conga-QA3E/xxx X.0 (購料),20070-A00416-X.0,20070-A00416-X.0
conga-QA3/i-E3805-2G eMMC4 A.6,20070-A00417-A.6,20070-A00417-A.6
conga-QA3/i-E3805-2G eMMC4 B.0,20070-A00417-B.0,20070-A00417-B.0
conga-QA3/i-E3805-2G eMMC4 C.0,20070-A00417-C.0,20070-A00417-C.0
conga-QA3/i-E3805-2G eMMC4 D.0,20070-A00417-D.0,20070-A00417-D.0
conga-QA3/i-E3815-2G eMMC4 A.6,20070-A00418-A.6,20070-A00418-A.6
conga-QA3/i-E3825-2G eMMC4 A.6,20070-A00419-A.6,20070-A00419-A.6
conga-QA3/i-E3825-2G SYL1 A.2,20070-A00420-A.2,20070-A00420-A.2
conga-QA3/i-E3827-2G eMMC4 A.6,20070-A00421-A.6,20070-A00421-A.6
conga-QA3/i-E3827-2G KMP1 A.0,20070-A00422-A.0,20070-A00422-A.0
conga-QA3/i-E3827-2G KMP1 A.1,20070-A00422-A.1,20070-A00422-A.1
conga-QA3/i-E3845-2G eMMC4 A.6,20070-A00423-A.6,20070-A00423-A.6
conga-QA3/i-E3845-2G eMMC4 A.6,20070-A00424-A.6,20070-A00424-A.6
conga-QA3/i-E3845-4G eMMC8 A.6,20070-A00425-A.6,20070-A00425-A.6
conga-QA3/i-E3845-4G SYL1 A.0,20070-A00426-A.0,20070-A00426-A.0
conga-QA3/i-E3845-4G SYL1 A.2,20070-A00427-A.2,20070-A00427-A.2
QA3-i-E3845-4G SYL1 A.2 (ECN),20070-A00428-A.2,20070-A00428-A.2
conga-QA3/N2807-2G A.3,20070-A00429-A.3,20070-A00429-A.3
conga-QA3/N2807-2G A.6,20070-A00430-A.6,20070-A00430-A.6
conga-QA3/N2807-2G B.0,20070-A00430-B.0,20070-A00430-B.0
conga-QA3/N2807-2G C.0,20070-A00430-C.0,20070-A00430-C.0
conga-QA3/N2807-2G D.0,20070-A00430-D.0,20070-A00430-D.0
conga-QA3/N2930-2G A.6,20070-A00431-A.6,20070-A00431-A.6
conga-QA6/xxx com. B.2,20070-A00432-B.2,20070-A00432-B.2
conga-QA6/xxx com. E.2,20070-A00433-E.2,20070-A00433-E.2
conga-QA6/xxx com. F.0,20070-A00433-F.0,20070-A00433-F.0
conga-QA6/E620-1G B.3,20070-A00434-B.3,20070-A00434-B.3
conga-QA6/E620T-1G aTRI1 A.0,20070-A00435-A.0,20070-A00435-A.0
conga-QA6/E620T-1G aTRI1 B.0,20070-A00435-B.0,20070-A00435-B.0
conga-QA6/E620T-1G B.3,20070-A00436-B.3,20070-A00436-B.3
conga-QA6/E620T-1G E.2,20070-A00437-E.2,20070-A00437-E.2
conga-QA6/E620T-1G F.0,20070-A00437-F.0,20070-A00437-F.0
conga-QA6/E620T-1G TRI1 A.0,20070-A00438-A.0,20070-A00438-A.0
conga-QA6/E620T-1G TRI1 B.0,20070-A00438-B.0,20070-A00438-B.0
conga-QA6/E640-1G B.2,20070-A00439-B.2,20070-A00439-B.2
conga-QA6/E640-1G B.3,20070-A00440-B.3,20070-A00440-B.3
conga-QA6/E640-1G B.3,20070-A00441-B.3,20070-A00441-B.3
conga-QA6/E640-1G E.0,20070-A00442-E.0,20070-A00442-E.0
conga-QA6/E640-1G E.2,20070-A00443-E.2,20070-A00443-E.2
conga-QA6/E640-1G F.0,20070-A00443-F.0,20070-A00443-F.0
conga-QA6/E640-1G SSD4-MLC B.3,20070-A00444-B.3,20070-A00444-B.3
conga-QA6/E640-1G SSD4-MLC E.2,20070-A00445-E.2,20070-A00445-E.2
conga-QA6/E640-1G SSD4-MLC F.0,20070-A00445-F.0,20070-A00445-F.0
conga-QA6/E640-2G B.3,20070-A00446-B.3,20070-A00446-B.3
conga-QA6/E640T-1G B.3,20070-A00447-B.3,20070-A00447-B.3
conga-QA6/E640T-1G E.2,20070-A00448-E.2,20070-A00448-E.2
conga-QA6/E640T-1G F.0,20070-A00448-F.0,20070-A00448-F.0
conga-QA6/E640T-1G SSD2 B.3,20070-A00449-B.3,20070-A00449-B.3
conga-QA6/E640T-1G SSD2 E.0,20070-A00450-E.0,20070-A00450-E.0
conga-QA6/E640T-1G SSD2 F.0,20070-A00450-F.0,20070-A00450-F.0
conga-QA6/E640T-1G SSD2 E.2,20070-A00451-E.2,20070-A00451-E.2
conga-QA6/E640T-1G SSD4-SLC B.3,20070-A00452-B.3,20070-A00452-B.3
conga-QA6/E640T-2G B.3,20070-A00453-B.3,20070-A00453-B.3
conga-QA6/E660-1G B.3,20070-A00454-B.3,20070-A00454-B.3
conga-QA6/E660-1G F.0,20070-A00454-F.0,20070-A00454-F.0
conga-QA6/E660T-1G B.3,20070-A00455-B.3,20070-A00455-B.3
conga-QA6/E660T-1G E.2,20070-A00456-E.2,20070-A00456-E.2
conga-QA6/E660T-1G F.0,20070-A00456-F.0,20070-A00456-F.0
conga-QA6/E680-1G B.3,20070-A00457-B.3,20070-A00457-B.3
conga-QA6/E680-1G SSD8-MLC B.3,20070-A00458-B.3,20070-A00458-B.3
conga-QA6/E680-2G B.3,20070-A00459-B.3,20070-A00459-B.3
conga-QA6/E680-2G E.2,20070-A00460-E.2,20070-A00460-E.2
conga-QA6/E680-2G F.0,20070-A00460-F.0,20070-A00460-F.0
conga-QA6/E680T-1G B.3,20070-A00461-B.3,20070-A00461-B.3
conga-QA6/E680T-1G E.0,20070-A00462-E.0,20070-A00462-E.0
conga-QA6/E680T-1G F.0,20070-A00462-F.0,20070-A00462-F.0
conga-QA6/E680T-1G E.2,20070-A00463-E.2,20070-A00463-E.2
conga-QA6/E680T-1G SSD4-SLC B.3,20070-A00464-B.3,20070-A00464-B.3
conga-QA6/E680T-2G B.2,20070-A00465-B.2,20070-A00465-B.2
conga-QA6/E680T-2G B.3,20070-A00466-B.3,20070-A00466-B.3
conga-QA6/E680T-2G E.0,20070-A00467-E.0,20070-A00467-E.0
conga-QA6/E680T-2G F.0,20070-A00467-F.0,20070-A00467-F.0
conga-QA6/E680T-2G E.2,20070-A00468-E.2,20070-A00468-E.2
conga-QA6/xxx ind. B.3,20070-A00469-B.3,20070-A00469-B.3
conga-QA6/xxx ind. E.2,20070-A00470-E.2,20070-A00470-E.2
conga-QA6/xxx ind. F.0,20070-A00470-F.0,20070-A00470-F.0
conga-QAF/T16R-1G X.3,20070-A00471-X.3,20070-A00471-X.3
conga-QAF/T16R-2G SSD4 X.3,20070-A00472-X.3,20070-A00472-X.3
conga-QAF/T24L-2G X.3,20070-A00473-X.3,20070-A00473-X.3
conga-QAF/xxx A.0,20070-A00474-A.0,20070-A00474-A.0
conga-QAF/xxx A.1,20070-A00474-A.1,20070-A00474-A.1
conga-QAF/T40E-2G A.0,20070-A00475-A.0,20070-A00475-A.0
conga-QAF/T40E-2G A.1,20070-A00475-A.1,20070-A00475-A.1
conga-QAF/T40E-2G SSD4 X.3,20070-A00476-X.3,20070-A00476-X.3
conga-QAF/T40E-2G SSD4 A.0,20070-A00477-A.0,20070-A00477-A.0
conga-QAF/T40E-2G SSD4 A.1,20070-A00477-A.1,20070-A00477-A.1
conga-QAF/T40E-2G X.3,20070-A00478-X.3,20070-A00478-X.3
conga-QAF/T40E-4G A.0,20070-A00479-A.0,20070-A00479-A.0
conga-QAF/T40E-4G A.1,20070-A00479-A.1,20070-A00479-A.1
conga-QAF/T40E-4G X.3,20070-A00479-X.3,20070-A00479-X.3
conga-QAF/T40R-2G A.0,20070-A00480-A.0,20070-A00480-A.0
conga-QAF/T40R-2G A.1,20070-A00480-A.1,20070-A00480-A.1
conga-QAF/T40R-2G AMT A.0,20070-A00481-A.0,20070-A00481-A.0
conga-QAF/T40R-2G SSD8 X.3,20070-A00482-X.3,20070-A00482-X.3
conga-QAF/T40R-2G TEV1 A.0,20070-A00483-A.0,20070-A00483-A.0
conga-QAF/T40R-2G TEV1 B.0,20070-A00484-B.0,20070-A00484-B.0
conga-QAF/T40R-2G X.3,20070-A00485-X.3,20070-A00485-X.3
conga-QEVAL/Qseven 2.0 B.0,20070-A00486-B.0,20070-A00486-B.0
conga-QEVAL/Qseven 2.0 x86 B.3,20070-A00487-B.3,20070-A00487-B.3
conga-QEVAL/Qseven 2.0 x86 B.4,20070-A00487-B.4,20070-A00487-B.4
conga-QEVAL/Qseven 2.0 B.3,20070-A00488-B.3,20070-A00488-B.3
conga-QEVAL/Qseven 2.0 QKIT/ARM B.3,20070-A00489-B.3,20070-A00489-B.3
conga-QEVAL/Qseven 2.0 ARM B.4,20070-A00489-B.4,20070-A00489-B.4
conga-QEVAL/Qseven 2.0 QKIT/ARM B.3,20070-A00490-B.3,20070-A00490-B.3
conga-QEVAL/Qseven 2.0 X.0,20070-A00491-X.0,20070-A00491-X.0
conga-QG A.1 購料,20070-A00492-A.1,20070-A00492-A.1
conga-QG/210HA-2GECC A.1,20070-A00493-A.1,20070-A00493-A.1
conga-QG/210HA-2GECC A.2,20070-A00493-A.2,20070-A00493-A.2
conga-QG/210HA-2GECC-SSD4 A.1,20070-A00494-A.1,20070-A00494-A.1
conga-QG/210HA-2GECC-SSD4 A.2,20070-A00494-A.2,20070-A00494-A.2
conga-QG/210JA-2GECC A.1,20070-A00495-A.1,20070-A00495-A.1
conga-QG/212JC-2GECC A.1,20070-A00496-A.1,20070-A00496-A.1
conga-QG/212JC-4GECC A.1,20070-A00497-A.1,20070-A00497-A.1
conga-QG/412HC-4GECC A.1,20070-A00498-A.1,20070-A00498-A.1
conga-QG/412HC-4GECC A.2,20070-A00498-A.2,20070-A00498-A.2
conga-QG/i-209HA-2GECC A.1,20070-A00499-A.1,20070-A00499-A.1
conga-QGX/210HA-2G X.0,20070-A00500-X.0,20070-A00500-X.0
conga-MCB/Qseven A.0,20070-A00501-A.0,20070-A00501-A.0
conga-MCB/Qseven A.0,20070-A00502-A.0,20070-A00502-A.0
conga-MCB/Qseven X.1,20070-A00503-X.1,20070-A00503-X.1
conga-MCB/Qseven ARM A.1,20070-A00504-A.1,20070-A00504-A.1
conga-MCB/Qseven THK1 A.0,20070-A00505-A.0,20070-A00505-A.0
conga-QA/Z510-1G B.0,20070-A00506-B.0,20070-A00506-B.0
conga-QA/xxx B.1,20070-A00507-B.1,20070-A00507-B.1
conga-QA/xxx C.2,20070-A00508-C.2,20070-A00508-C.2
conga-QA/Z510-1G C.2,20070-A00509-C.2,20070-A00509-C.2
conga-QA/Z510-1G DZN1 B.0 consign,20070-A00510-B.0,20070-A00510-B.0
conga-QA/Z510-1G ELK1 C.2,20070-A00511-C.2,20070-A00511-C.2
conga-QA/Z510-1G SATA B.1,20070-A00512-B.1,20070-A00512-B.1
conga-QA/Z510-1G SATA C.1,20070-A00513-C.1,20070-A00513-C.1
conga-QA/Z510-1G SATA C.2,20070-A00514-C.2,20070-A00514-C.2
conga-QA/Z510-1G SSD2 C.1,20070-A00515-C.1,20070-A00515-C.1
conga-QA/Z510-1G SSD2 C.2,20070-A00516-C.2,20070-A00516-C.2
conga-QA/Z510-1G SSD4 C.2,20070-A00517-C.2,20070-A00517-C.2
conga-QA/Z510-2G ELK1 C.2,20070-A00518-C.2,20070-A00518-C.2
conga-QA/Z530-1G B.0,20070-A00519-B.0,20070-A00519-B.0
conga-QA/Z530-1G C.2,20070-A00520-C.2,20070-A00520-C.2
conga-QA/Z530-1G SATA C.1,20070-A00521-C.1,20070-A00521-C.1
conga-QA/Z530-1G SATA C.2,20070-A00522-C.2,20070-A00522-C.2
conga-QA/Z530-1G SATA CR1 B.0,20070-A00523-B.0,20070-A00523-B.0
conga-QA/Z530-1G SATA CR1 C.2,20070-A00524-C.2,20070-A00524-C.2
conga-QA/Z530-1G SSD2 C.2,20070-A00525-C.2,20070-A00525-C.2
conga-QA/Z530-1G SSD4 B.1,20070-A00526-B.1,20070-A00526-B.1
conga-QA/Z530-1G SSD4 C.1,20070-A00527-C.1,20070-A00527-C.1
conga-QA/Z530-1G SSD4 C.2,20070-A00528-C.2,20070-A00528-C.2
conga-QA/Z530-1G SSD8 B.1,20070-A00529-B.1,20070-A00529-B.1
conga-QA/Z530-1G SSD8 C.2,20070-A00530-C.2,20070-A00530-C.2
conga-QMX6/xxx B.2 (購料),20070-A00531-B.2,20070-A00531-B.2
conga-QMX6/DC-1G eMMC4 B.2,20070-A00532-B.2,20070-A00532-B.2
conga-QMX6/DC-1G eMMC4 B.2,20070-A00533-B.2,20070-A00533-B.2
conga-QMX6/DC-1G eMMC4 C.0,20070-A00534-C.0,20070-A00534-C.0
conga-QMX6/DC-1G eMMC4 QMA1 A.0,20070-A00535-A.0,20070-A00535-A.0
conga-QMX6/DC-1G MQT1 A.0,20070-A00536-A.0,20070-A00536-A.0
conga-QMX6/DC-1G MQT1 A.2,20070-A00536-A.2,20070-A00536-A.2
conga-QMX6/DCL-1G eMMC4 B.2,20070-A00537-B.2,20070-A00537-B.2
conga-QMX6/DCL-1G eMMC4 C.0,20070-A00538-C.0,20070-A00538-C.0
conga-QMX6/DCL-1G eMMC4 ELK1 A.0,20070-A00539-A.0,20070-A00539-A.0
conga-QMX6/DCL-1G eMMC4 ELK1 A.1,20070-A00540-A.1,20070-A00540-A.1
conga-QMX6/iDC-1G eMMC4 B.2,20070-A00541-B.2,20070-A00541-B.2
conga-QMX6/iDC-1G eMMC4 B.2,20070-A00542-B.2,20070-A00542-B.2
conga-QMX6/iDC-1G eMMC4 C.0,20070-A00543-C.0,20070-A00543-C.0
conga-QMX6/iDCL-1G eMMC4 B.2,20070-A00544-B.2,20070-A00544-B.2
conga-QMX6/iDCL-1G eMMC4 C.0,20070-A00545-C.0,20070-A00545-C.0
conga-QMX6/iQC-1G eMMC4 B.2,20070-A00546-B.2,20070-A00546-B.2
conga-QMX6/iQC-1G eMMC4 B.2,20070-A00547-B.2,20070-A00547-B.2
conga-QMX6/iQC-1G eMMC4 C.0,20070-A00548-C.0,20070-A00548-C.0
conga-QMX6/iSC-1G eMMC4 B.2,20070-A00549-B.2,20070-A00549-B.2
conga-QMX6/iSC-1G eMMC4 B.2,20070-A00550-B.2,20070-A00550-B.2
conga-QMX6/iSC-1G eMMC4 C.0,20070-A00551-C.0,20070-A00551-C.0
conga-QMX6/QC-1G eMMC4 B.2,20070-A00552-B.2,20070-A00552-B.2
conga-QMX6/QC-1G eMMC4 B.2,20070-A00553-B.2,20070-A00553-B.2
conga-QMX6/QC-1G eMMC4 C.0,20070-A00554-C.0,20070-A00554-C.0
conga-QMX6/QC-1G eMMC8 B.2,20070-A00555-B.2,20070-A00555-B.2
conga-QMX6/QC-1G eMMC8 B.2,20070-A00556-B.2,20070-A00556-B.2
conga-QMX6/QC-1G eMMC8 C.0,20070-A00557-C.0,20070-A00557-C.0
conga-QMX6/QC-2G eMMC4 B.2,20070-A00558-B.2,20070-A00558-B.2
conga-QMX6/QC-2G eMMC4 B.2,20070-A00559-B.2,20070-A00559-B.2
conga-QMX6/QC-2G eMMC4 C.0,20070-A00560-C.0,20070-A00560-C.0
conga-QMX6/QC-2G eMMC8 C.0,20070-A00561-C.0,20070-A00561-C.0
conga-QMX6/QC-2G eMMC8 C.2,20070-A00561-C.2,20070-A00561-C.2
conga-QMX6/QC-2G eMMC8 C.3,20070-A00561-C.3,20070-A00561-C.3
conga-QMX6/SC-1G eMMC4 B.2,20070-A00562-B.2,20070-A00562-B.2
conga-QMX6/SC-1G eMMC4 C.0,20070-A00563-C.0,20070-A00563-C.0
conga-QMX6/SC-512M C.0,20070-A00564-C.0,20070-A00564-C.0
QT05-1000/1001,20070-A00565-A.0,20070-A00565-A.0
QT05-1001 REV2.1,20070-A00566-2.1,20070-A00566-2.1
RF Diplexer PCBA LUXDP1,20070-A00567-A.0,20070-A00567-A.0
conga-SBM3/4-cell A.2,20070-A00568-A.2,20070-A00568-A.2
conga-SBM3/2-cell A.2,20070-A00569-A.2,20070-A00569-A.2
conga-BAT1/SBM3 Adapter A.0,20070-A00570-A.0,20070-A00570-A.0
conga-SBM3/Qseven X.0,20070-A00571-X.0,20070-A00571-X.0
Mini ITX Board PENTA,20070-A00572-A.0,20070-A00572-A.0
mITX Board PENTA,20070-A00573-3.0,20070-A00573-3.0
CV-01 mITX Intel Cedar View,20070-A00574-4.0,20070-A00574-4.0
CV-01 mITX Intel Cedar View Rev.4.1,20070-A00575-4.1,20070-A00575-4.1
CV-01 mITX Intel Cedar View,20070-A00576-4.0,20070-A00576-4.0
CV-01 mITX Intel Cedar View Rev.4.1,20070-A00577-4.1,20070-A00577-4.1
SIM Card Interface PCBA LUXSIM1,20070-A00578-A.0,20070-A00578-A.0
Sound Hub 10,20070-A00579-A.0,20070-A00579-A.0
conga-TA4/xxx X.0 (購料),20070-A00580-X.0,20070-A00580-X.0
conga-TC87/xxx C.0,20070-A00581-C.0,20070-A00581-C.0
conga-TC87/xxx C.1,20070-A00582-C.1,20070-A00582-C.1
conga-TC87/2980U C.0,20070-A00583-C.0,20070-A00583-C.0
conga-TC87/2980U C.1,20070-A00584-C.1,20070-A00584-C.1
conga-TC87/2980U VGA C.0,20070-A00585-C.0,20070-A00585-C.0
conga-TC87/2980U VGA C.1,20070-A00586-C.1,20070-A00586-C.1
conga-TC87/2980U VGA D.0,20070-A00587-D.0,20070-A00587-D.0
conga-TC87/i3-4010U C.0,20070-A00588-C.0,20070-A00588-C.0
conga-TC87/i3-4010U C.1,20070-A00589-C.1,20070-A00589-C.1
conga-TC87/i3-4010U D.1,20070-A00589-D.1,20070-A00589-D.1
conga-TC87/i3-4010U VGA C.0,20070-A00590-C.0,20070-A00590-C.0
conga-TC87/i3-4010U VGA C.1,20070-A00591-C.1,20070-A00591-C.1
conga-TC87/i3-4010U VGA D.0,20070-A00592-D.0,20070-A00592-D.0
conga-TC87/i5-4300U C.0,20070-A00593-C.0,20070-A00593-C.0
conga-TC87/i5-4300U C.1,20070-A00594-C.1,20070-A00594-C.1
conga-TC87/i5-4300U D.0,20070-A00595-D.0,20070-A00595-D.0
conga-TC87/i5-4300U SUK1 A.0,20070-A00596-A.0,20070-A00596-A.0
conga-TC87/i5-4300U SUK1 A.1,20070-A00596-A.1,20070-A00596-A.1
conga-TC87/i5-4300U VGA C.0,20070-A00597-C.0,20070-A00597-C.0
conga-TC87/i5-4300U VGA C.1,20070-A00598-C.1,20070-A00598-C.1
conga-TC87/i5-4300U VGA D.1,20070-A00598-D.1,20070-A00598-D.1
conga-TC87/i7-4650U C.0,20070-A00599-C.0,20070-A00599-C.0
conga-TC87/i7-4650U C.1,20070-A00600-C.1,20070-A00600-C.1
conga-TC87/i7-4650U C.1,20070-A00601-C.1,20070-A00601-C.1
conga-TC87/i7-4650U D.0,20070-A00602-D.0,20070-A00602-D.0
conga-TC87/i7-4650U D.1,20070-A00602-D.1,20070-A00602-D.1
conga-TC97/xxx D.0 購料,20070-A00603-D.0,20070-A00603-D.0
conga-TC97/3755U D.0,20070-A00604-D.0,20070-A00604-D.0
conga-TC97/3765U D.1,20070-A00605-D.1,20070-A00605-D.1
conga-TC97/3765U D.2,20070-A00605-D.2,20070-A00605-D.2
conga-TC97/Broadwell ULT 1.6GHz 4MB 1333 C.0,20070-A00606-C.0,20070-A00606-C.0
conga-TC97/Broadwell ULT 1.6GHz 4MB 1600 C.0,20070-A00607-C.0,20070-A00607-C.0
conga-TC97/i3-5010U D.0,20070-A00608-D.0,20070-A00608-D.0
conga-TC97/i3-5010U D.1,20070-A00609-D.1,20070-A00609-D.1
conga-TC97/i5-5350U D.0,20070-A00610-D.0,20070-A00610-D.0
conga-TC97/i5-5350U D.1,20070-A00611-D.1,20070-A00611-D.1
conga-TC97/i7-5650U D.0,20070-A00612-D.0,20070-A00612-D.0
conga-TC97/i7-5650U D.1,20070-A00613-D.1,20070-A00613-D.1
conga-TCA3/E3825 A.2,20070-A00614-A.2,20070-A00614-A.2
conga-TCA3/E3825 A.4,20070-A00614-A.4,20070-A00614-A.4
conga-TCA3/E3825 A.5,20070-A00614-A.5,20070-A00614-A.5
conga-TCA3/E3826 A.2,20070-A00615-A.2,20070-A00615-A.2
conga-TCA3/xxx A.3 *commercial*,20070-A00616-A.3,20070-A00616-A.3
conga-TCA3/xxx A.3 *industrial*,20070-A00617-A.3,20070-A00617-A.3
conga-TCA3/E3826 A.3,20070-A00618-A.3,20070-A00618-A.3
conga-TCA3/E3826 A.4,20070-A00618-A.4,20070-A00618-A.4
conga-TCA3/E3826 A.5,20070-A00618-A.5,20070-A00618-A.5
conga-TCA3/E3827 A.2,20070-A00619-A.2,20070-A00619-A.2
conga-TCA3/E3827 A.3,20070-A00620-A.3,20070-A00620-A.3
conga-TCA3/E3845 A.2,20070-A00621-A.2,20070-A00621-A.2
conga-TCA3/E3845 A.3,20070-A00622-A.3,20070-A00622-A.3
conga-TCA3/i-E3826 A.1,20070-A00623-A.1,20070-A00623-A.1
conga-TCA3/i-E3826 A.2,20070-A00624-A.2,20070-A00624-A.2
conga-TCA3/i-E3826 A.3,20070-A00624-A.3,20070-A00624-A.3
conga-TCA3/i-E3845 A.3,20070-A00625-A.3,20070-A00625-A.3
conga-TCA3/i-E3845 eMMC8 SMA1 A.0,20070-A00626-A.0,20070-A00626-A.0
conga-TCA3/i-E3845 eMMC8 SMA1 A.2,20070-A00627-A.2,20070-A00627-A.2
conga-TCA3/i-E3845 eMMC8 SMA1 A.2,20070-A00628-A.2,20070-A00628-A.2
conga-TCA3/i-E3845 eMMC8 SMA1 A.3,20070-A00629-A.3,20070-A00629-A.3
conga-TCA3/i-E3845 eMMC8 SMA1 A.3,20070-A00630-A.3,20070-A00630-A.3
conga-TCA3/J1900 A.3,20070-A00631-A.3,20070-A00631-A.3
conga-TCA3/J1900 A.3,20070-A00632-A.3,20070-A00632-A.3
conga-TCA3/N2807 A.1,20070-A00633-A.1,20070-A00633-A.1
